ticker,company,기준일,종가,신호,신뢰도,P_매도,P_관망,P_매수,RSI,BB위치,bb_upper,bb_lower,atr14
114800,KODEX 인버스,2026-06-05,996,매수,37.3,35.7,27.1,37.3,34.4,30%,1219.8107184180628,901.889281581937,55.44689863010875
252670,KODEX 200선물인버스2X,2026-06-05,88,매수,53.3,35.8,10.9,53.3,31.8,28%,135.13551905248966,70.06448094751033,12.285879790411771
148020,KODEX 헬스케어,2026-06-05,131840,매도,53.4,53.4,27.9,18.6,61.5,66%,143815.94912246222,108373.05087753778,6062.35658425675
364980,KODEX 수소경제,2026-06-05,11860,매수,49.9,22.1,28.0,49.9,41.1,15%,14719.469431708694,11374.530568291306,715.5640214089226
379800,KODEX 미국S&P500,2026-06-05,26280,관망,78.4,7.1,78.4,14.6,84.3,95%,26391.58119028934,24239.91880971066,243.5084572063596
AAPL,애플,2026-06-04,311,관망,49.5,25.3,49.5,25.3,66.6,76%,318.6837357810376,287.77980792013426,5.916447870289077
MSFT,MS,2026-06-04,428,매도,42.9,42.9,34.9,22.2,53.1,60%,449.9441377313311,394.7288999883955,12.712619563807957
NVDA,엔비디아,2026-06-04,218,관망,35.1,34.9,35.1,30.0,54.4,48%,230.90018772546884,207.4633925967968,8.064753763274439
GOOGL,알파벳,2026-06-04,372,매수,38.4,29.3,32.3,38.4,48.7,19%,410.4331813956913,363.26381872637904,10.185971726580226
AMZN,아마존,2026-06-04,253,매도,36.3,36.3,34.3,29.5,43.5,4%,277.9003339724772,252.85067005584304,6.964137149048823
META,메타,2026-06-04,627,관망,43.2,31.3,43.2,25.5,53.1,80%,636.9094812354263,590.9065160790269,17.538087625586268
TSLA,테슬라,2026-06-04,418,매도,42.1,42.1,34.6,23.3,51.0,33%,451.2387737493648,402.584227349268,14.788860158694488
TSM,TSMC,2026-06-04,444,관망,36.1,33.3,36.1,30.7,65.8,98%,446.2148026459336,383.15119772027737,15.5612830646766
ASML,ASML,2026-06-04,1757,관망,34.5,31.1,34.5,34.4,70.2,104%,1744.7242803139247,1438.908715291544,64.80863842170537
AMD,AMD,2026-06-04,523,매도,44.0,44.0,24.7,31.4,70.6,82%,551.9747319250396,390.1012721032808,27.118883757598923
