ticker,company,기준일,종가,신호,신뢰도,P_매도,P_관망,P_매수,RSI,BB위치,bb_upper,bb_lower,atr14
086790,하나금융지주,2026-06-08,112400,관망,38.8,25.5,38.8,35.7,41.4,10%,128076.4317268132,110613.5682731868,5620.356287973694
069500,KODEX 200,2026-06-08,119560,매수,84.2,9.2,6.5,84.2,49.1,33%,142443.92703003818,108334.0729699618,6467.014489308208
229200,KODEX 코스닥150,2026-06-08,15790,매수,60.1,22.5,17.4,60.1,30.2,-22%,20923.31062271875,16709.68937728125,984.171576098362
305720,KODEX 2차전지산업,2026-06-08,16280,매수,84.8,9.9,5.3,84.8,32.6,-9%,22215.26927681759,16794.23072318241,1112.9240825195327
091160,KODEX 반도체,2026-06-08,141910,매수,81.8,10.3,8.0,81.8,46.4,14%,171569.27644695714,137066.22355304286,8694.774245892973
139220,KODEX IT,2026-06-08,7830,매수,68.4,23.7,7.9,68.4,34.8,-7%,10631.689970914053,8015.3100290859475,591.4518172206543
114800,KODEX 인버스,2026-06-08,1080,매도,44.8,44.8,15.7,39.5,45.2,57%,1210.2602803338818,903.839719666118,58.70069158510098
252670,KODEX 200선물인버스2X,2026-06-08,103,매도,49.2,49.2,6.5,44.3,41.5,52%,132.5756345626472,70.5243654373528,12.69403123395379
148020,KODEX 헬스케어,2026-06-08,120310,매수,76.9,15.6,7.5,76.9,49.0,33%,143666.6090617987,108906.39093820132,6650.045399666982
364980,KODEX 수소경제,2026-06-08,10690,매수,85.4,10.6,4.0,85.4,33.3,-12%,14581.286806460894,11091.713193539106,750.8808770225709
379800,KODEX 미국S&P500,2026-06-08,25695,관망,58.0,16.4,58.0,25.6,63.8,66%,26346.9773912641,24434.0226087359,271.1149959773339
AAPL,애플,2026-06-05,307,관망,41.6,28.0,41.6,30.4,60.8,61%,317.89691377290984,290.5830880581448,6.066702988929182
MSFT,MS,2026-06-05,416,매수,41.3,27.7,31.0,41.3,47.7,40%,449.8767114596749,394.4772649807548,12.881004403837224
NVDA,엔비디아,2026-06-05,205,매수,34.6,31.0,34.4,34.6,44.0,-4%,231.6815531627761,206.06664935187231,8.512271482401717
GOOGL,알파벳,2026-06-05,368,관망,43.4,23.6,43.4,33.0,46.4,15%,409.6622297838631,361.0887711926994,10.03483141198287
AMZN,아마존,2026-06-05,246,관망,45.9,21.5,45.9,32.7,37.8,-11%,278.9065247736203,249.3304777898564,7.22384207436788
META,메타,2026-06-05,593,관망,44.1,33.7,44.1,22.1,41.6,10%,637.3983335099964,588.0366640485973,19.58822788660464
TSLA,테슬라,2026-06-05,391,매수,40.7,22.2,37.1,40.7,40.4,-12%,454.1507774480142,397.5932227961264,16.310369885779927
TSM,TSMC,2026-06-05,415,매수,44.3,28.0,27.6,44.3,51.5,51%,446.2654898558287,383.2025124635072,16.74476319454347
ASML,ASML,2026-06-05,1641,매수,38.9,36.7,24.4,38.9,56.0,65%,1748.3770437237183,1447.769953346594,68.68587609725539
AMD,AMD,2026-06-05,466,매수,45.0,43.3,11.7,45.0,54.5,45%,549.685866527043,398.1821388440508,29.413963489199
