ticker,company,기준일,종가,신호,신뢰도,P_매도,P_관망,P_매수,RSI,BB위치,bb_upper,bb_lower,atr14
010950,S-Oil,2026-07-01,109600,관망,52.0,36.3,52.0,11.7,51.9,58%,118707.31559106988,96982.68440893012,6740.544351814856
086790,하나금융지주,2026-07-01,116400,관망,58.8,21.5,58.8,19.7,47.4,38%,131008.32147599476,107581.67852400524,5997.731121536753
069500,KODEX 200,2026-07-01,134525,매수,50.0,13.3,36.7,50.0,51.2,45%,151767.87000652024,120248.62999347976,8234.335698666118
229200,KODEX 코스닥150,2026-07-01,16625,관망,52.1,30.2,52.1,17.7,45.1,39%,18840.4108936687,15201.589106331296,998.8216591167042
305720,KODEX 2차전지산업,2026-07-01,14615,관망,45.0,13.4,45.0,41.5,37.8,14%,19071.39126492949,13877.108735070507,1089.5619589514638
091160,KODEX 반도체,2026-07-01,169545,관망,49.6,20.4,49.6,30.1,52.6,51%,190942.68874349093,147167.81125650907,10933.498947202284
139220,KODEX IT,2026-07-01,8260,관망,47.2,32.5,47.2,20.3,45.4,38%,9654.681564026872,7400.818435973128,621.9502021768401
114800,KODEX 인버스,2026-07-01,927,매도,40.1,40.1,34.3,25.5,44.7,47%,1059.995945068257,810.304054931743,60.493528582081375
252670,KODEX 200선물인버스2X,2026-07-01,72,매수,67.4,13.8,18.7,67.4,41.5,42%,98.50634568978832,53.19365431021167,11.028173435330134
148020,KODEX 헬스케어,2026-07-01,135625,관망,46.3,14.1,46.3,39.6,51.4,46%,152769.72835609392,121155.77164390608,8314.476515784612
364980,KODEX 수소경제,2026-07-01,9830,관망,51.1,15.1,51.1,33.8,39.6,18%,12494.494389784362,9241.505610215638,732.5197548727681
379800,KODEX 미국S&P500,2026-07-01,26310,관망,82.0,8.7,82.0,9.4,63.8,96%,26356.07291205137,25203.927087948625,288.68130087549525
AAPL,애플,2026-07-01,294,관망,67.6,17.2,67.6,15.2,51.0,49%,312.2278086518819,277.54019061569625,8.19719045068019
MSFT,MS,2026-07-01,384,관망,64.3,18.7,64.3,17.0,47.0,44%,429.7920418940032,347.803951147989,13.4149792808698
NVDA,엔비디아,2026-07-01,197,관망,49.2,24.8,49.2,26.0,43.3,24%,217.9177236775275,191.01927583419123,7.077662140698395
GOOGL,알파벳,2026-07-01,361,관망,65.8,15.4,65.8,18.8,50.4,57%,377.9399117146127,338.9904410685905,11.564593294940533
AMZN,아마존,2026-07-01,241,관망,58.5,20.3,58.5,21.2,47.8,54%,253.40175935848515,227.8252395428821,8.411755597876097
META,메타,2026-07-01,612,매도,39.3,39.3,31.1,29.5,58.5,88%,623.9440335981254,533.0239046342964,21.754968330882257
TSLA,테슬라,2026-07-01,425,관망,60.6,12.3,60.6,27.1,58.2,90%,431.6644726586927,369.6745227026354,17.814649858955118
TSM,TSMC,2026-07-01,444,관망,55.4,19.6,55.4,25.0,53.0,60%,471.7713789881259,403.2184556066006,20.627654931510992
ASML,ASML,2026-07-01,1843,관망,51.9,20.0,51.9,28.2,53.9,56%,1989.2555917524733,1657.297411177214,95.65091291953613
AMD,AMD,2026-07-01,540,관망,41.8,33.9,41.8,24.4,56.5,69%,579.3302088880615,456.8107914781493,35.421239829544895
