ticker,company,기준일,종가,신호,신뢰도,P_매도,P_관망,P_매수,RSI,BB위치,bb_upper,bb_lower,atr14
305720,KODEX 2차전지산업,2026-06-15,18245,매도,49.9,49.9,39.4,10.7,47.9,46%,21004.286748502316,15929.213251497687,1103.876633193991
091160,KODEX 반도체,2026-06-15,173050,관망,42.8,33.0,42.8,24.2,63.2,93%,175823.84418328397,138015.15581671603,10133.048151589255
139220,KODEX IT,2026-06-15,9335,매도,77.6,77.6,13.5,8.9,53.9,73%,9889.187575441076,7869.812424558925,626.3983934731593
114800,KODEX 인버스,2026-06-15,929,매도,50.6,50.6,14.7,34.7,35.5,17%,1179.9322644829524,877.1677355170475,65.5750261808824
252670,KODEX 200선물인버스2X,2026-06-15,74,매수,66.2,26.8,7.0,66.2,33.0,16%,125.60065358803622,64.39934641196378,13.363856835969395
148020,KODEX 헬스케어,2026-06-15,137385,매도,45.8,45.8,34.6,19.6,61.2,77%,145246.62606685486,111282.87393314517,7558.07084953173
364980,KODEX 수소경제,2026-06-15,11965,관망,44.5,40.1,44.5,15.4,48.1,44%,13826.199924511942,10481.300075488058,738.7936173773232
379800,KODEX 미국S&P500,2026-06-15,25735,관망,71.5,14.6,71.5,13.9,61.7,64%,26216.151628278407,24878.848371721597,285.98833856691454
AAPL,애플,2026-06-15,296,관망,70.8,16.0,70.8,13.2,49.5,26%,318.9182039119776,288.4627988956396,7.271745257234584
MSFT,MS,2026-06-15,399,관망,52.5,24.0,52.5,23.4,42.8,23%,453.8257573046956,383.18649245116376,12.086385102871182
NVDA,엔비디아,2026-06-15,212,관망,55.2,22.0,55.2,22.8,51.4,45%,227.3730345476044,200.27642834302063,7.98987907218312
GOOGL,알파벳,2026-06-15,369,관망,64.7,19.2,64.7,16.1,49.9,39%,400.6020571590346,349.17975741616067,10.849833455971154
AMZN,아마존,2026-06-15,246,관망,64.3,18.2,64.3,17.5,43.2,28%,279.4429631271438,233.24503888701636,7.585511576901115
META,메타,2026-06-15,593,관망,65.2,17.0,65.2,17.9,46.3,38%,644.5959585981922,561.7460396928235,19.693268085292548
TSLA,테슬라,2026-06-15,411,관망,60.6,24.9,60.6,14.5,50.6,44%,446.8164518255909,383.5615480523388,17.49341475348328
TSM,TSMC,2026-06-15,441,관망,52.8,22.2,52.8,25.0,59.7,85%,450.5481349163129,388.7057164020465,17.376002118573343
ASML,ASML,2026-06-15,1892,관망,41.6,26.1,41.6,32.3,67.3,95%,1919.33863841242,1433.8103606110178,81.65189670558053
AMD,AMD,2026-06-15,547,관망,35.2,34.5,35.2,30.4,65.2,90%,561.9986237213253,414.2643798187138,33.42286237703902
